Title,URL,Address,Compensation,Employment Type,Description
General Contractor - Estimator Wanted Immediately,https://newyork.craigslist.org/stn/egr/d/staten-island-general-contractor/7057897320.html,Staten Island,Compensation varies depending on experience,full-time,"
        
We are searching for an estimator for our general contracting company. Our company works in the five boroughs of the city of New York and does only public work. We specialize in civil construction such as sewers, water mains, utilities, concrete, asphalt and site work. We work with agencies such as the Department of Design & Construction, Port Authority of New York & New Jersey, Department of Environmental Protection, School Construction Authority, Parks Department and others. 

Requirements:
Estimating experience
Bachelor degree
Experience with unions and prevailing wage
Organized
Fluent in microsoft office, especially excel
Ability to read drawings
Ability to perform takeoffs and estimate quantities
Familiarity with the labor, materials and time needed to perform work

Ability to drive to pre-bid meetings is a plus. 

    "
Construction Estimator,https://newyork.craigslist.org/que/egr/d/construction-estimator/7057938072.html,NYC,Competitive salary,full-time,"
        
Construction Estimator/Project Manager

Established NYC based Construction firm seeks self-motivated energetic individual with minimum 10 years' experience to join our team.  

Duties Include: Preparing detailed take-offs and estimates, analyzing architectural drawings, developing scope of work, preparing formal proposals, attend meetings and walk throughs, solicit bids from subcontractors and vendors, manage projects, cost control, submittals and scheduling. 

Candidate must have thorough knowledge of computer programs especially Excel, Word, Planswift and MS Project and possess strong analytical and communication skills with an eye for detail.

BA/BS in architecture or engineering preferred.  Drawing, sketching and Auto CAD proficiency a plus.

Competitive salary and benefits package.
    "
"Architect, Intermediate",https://newyork.craigslist.org/mnh/egr/d/new-york-architect-intermediate/7057960292.html,New York and Brooklyn,"Compensation is commensurate with candidate's qualifications, skills and experience",full-time,"
        
We are a rapidly expanding, nationally known, architecture / interior design firm specializing in high-end projects, both residential and commercial, with a unique emphasis on luxury, high-budgeted, one-family homes. The bulk of our architectural projects are located in New York City, Brooklyn, Long Island and Southern Jersey. We maintain offices in Lower Manhattan and in Brooklyn. 

We are currently seeking a highly qualified, experienced architect to join our firm. Applicants must be proficient in the production of comprehensive, detailed construction-documents and shop-drawings for mid-sized commercial and residential projects, including one-family, luxury homes, and must have extensive knowledge of building systems, means and methods for various types of construction projects. 

Expertise in all of N.Y.C. zoning and code regulations and ADA compliance and experience in N.Y.C. DOB drawings and filings is a must.  Knowledge of international zoning and code regulations is a plus.  

Applicant must have excellent communication skills, capable of competently corresponding and interacting with professional consultants and with clients, must be a team player able to operate within a high-pressured, creative environment, and must be capable of concentrating on a variety of projects simultaneously and completing projects within a strict time-frame. 

Since all of our projects require extremely high standards of design, we are looking for a talented professional who is  passionate about cutting-edge and innovative design, who has excellent architectural-design sensibilities, and who has expertise in various design styles with an updated knowledge of cutting-edge construction-related materials and methods. 

	Applicant's requirements:

•	 Bachelor or Master degree in Architecture 
•	 A minimum of 5 years of relevant architectural experience
•	 Extreme proficiency with AutoCAD drawing   
•	 Experience in both mid-sized building projects and construction of exclusive, luxury homes 
•	 Ability to produce intricate, detail-oriented sets of construction documents and shop drawings
•	 Experience with site planning, zoning analysis, and code compliance.
•	 Expertise in NYC zoning and code regulations and ADA compliance requirements 
•	 Experience with NYC DOB filing procedures and regulations 
•	 Strong creative/design talents and excellent graphic-presentation skills  
•	 Strong oral and written communication skills   
•	 Ability to work within a team and to supervise junior staff
•	 Proficiency with 3D Modeling and graphic platforms and software is a plus

We are offering benefits after a three month trial period, with industry standard paid vacation, holidays and personal days off. 

Compensation is commensurate with candidate's qualifications, skills and experience

To apply, please email your CV together with samples of your work to the email address provided.
    "
Engineer - Architect - Inspector,https://newyork.craigslist.org/mnh/egr/d/new-york-engineer-architect-inspector/7057976104.html,Midtown West,generous hourly rate; 1.5 for OT,contract,"
        
URGENT NEED!  We are about to begin a six month project to inspect state facilities.  Individuals who have experience performing condition assessments.  Prior experience would be helpful.  Architects will inspect building envelope and interior spaces.  Electrical Engineers will inspect lighting and electrical circuits.  Mechanical Engineers will inspect HVAC, Plumbing and Fire Protection systems.  Civil Engineers will inspect civil/structural components. Please contact Alexandra, Josh or Bob!    "
Electrical Engineer,https://newyork.craigslist.org/mnh/egr/d/new-york-electrical-engineer/7057984592.html,Midtown West,salary with generous benefit package commensurate with experience,full-time,"
        
IMMEDIATE NEED!  Electrical Engineers - permanent job opportunities for MEP consulting firm! 5+ years experience.  Lighting design, engineering and specifications. Wiring diagrams, risers, security and fire alarms. Having an EIT, a big plus!  Knowledge of NYC building codes.  AutoCAD and computer proficient. Reach out to Josh, Alexandra or Bob today!    "
Superintendent - Construction,https://newyork.craigslist.org/brk/egr/d/brooklyn-superintendent-construction/7058003819.html,Brooklyn,salary with generous benefit package commensurate with experience,full-time,"
        
IMMEDIATE NEED!  Our client is seeking an Assistant Superintendent, Superintendent and Project Managers.  Brooklyn neighborhoods.  Ground-up and renovations.  Architects and MEP Engineers/Mechanical contractors.  Ability to coordinate with all contractors on general conditions work.  Coordinate and direct the daily activities of the contractors and trades.  Must be able to examine drawings and specifications. Contact Josh, Alexandra or Bob today!    "
High End Kitchen Designer,https://newyork.craigslist.org/mnh/egr/d/new-york-high-end-kitchen-designer/7058054892.html,Murray Hill,"This role offers a salary based on experience and a rich benefits package with inclusion in the company’s profit sharing, 401k, medical, and dental programs.",full-time,"
        
Amuneal is looking to add an experienced kitchen designer to our team. This role will collaborate with our in-house Sales and Design team to work with our clients in developing highly customized kitchens, bars and various installations for their projects. 

Supported by our current and ever-growing designs and our NYC Showroom, this role is envisioned to be both pragmatic and creative, delivering layouts based on years of functional experience within an overall design that feels bespoke to each project.

Candidates must have experience in high-end kitchen design and must be proficient in conveying design ideas through hand-sketching and software. In addition to creating design options and layouts, the role will be integral to developing and revising pricing, documenting our scope of work through written proposals and working through the details of each project with our engineers, project managers and fabrication team.

The role can be based in either NYC or Philadelphia, but will include travel between the two locations, as required, to support our customers and our internal teams.

Required Skills + Traits
Clean Design Aesthetic: Ability to translate conversations into designs aligned with Amuneal’s aesthetic and product quality.
Strong Social Skills and Professionalism: Be articulate, creative, energetic, disciplined, and flexible while communicating with clients directly and representing the Amuneal brand.
Problem Solve: Solutions to problems aren’t always apparent: must be able to think creatively and develop solutions to challenges relating to design/fabrication as well as sales initiatives. Draw actionable insights from meetings and conversations.
Passionate Learning: Must be eager to learn about Amuneal’s history, projects, and processes.
Comprehension of Basic Construction Principles: Blocking, wiring, field tolerances, logistics, etc.
Diligence: Dedication to stay on top of projects and push them forward to meet deadlines.
Self-motivation/Initiative: Take ownership of projects.
Time Management: Manage your own time and work under pressure on several simultaneous project with a clear timeline of completion.

Please submit cover letter, resume and at least 5 examples of relevant work including 1 hand drawn sample.

Please be sure to include your full name and the position you are applying for in your email subject.
    "
Interior Designer,https://newyork.craigslist.org/mnh/egr/d/new-york-interior-designer/7058057923.html,Murray Hill,"This role offers a salary based on experience and a rich benefits package with inclusion in the company’s profit sharing, 401k, medical, and dental programs.",full-time,"
        
Amuneal is looking to add an experienced interior designer to our team. This multi-faceted role will collaborate with our in-house Sales and Design team and clients at our NYC showroom to:
•	Review clients’ plans to identify opportunities for our products and product offerings.
•	Provide our clients with design options and pricing for Amuneal fabricated products and offerings based on the needs of their space.
•	Collaborate with our Clients to develop bespoke furniture and architectural elements to support and expand their projects.
•	Develop new product and furniture offerings.
•	Support the on-going design needs within our showroom and each of our facilities.

Candidates must have experience in high-end design and must be proficient in conveying design ideas through hand-sketching and software. In addition to creating design options and layouts, the role will be integral to developing and revising pricing, documenting our scope of work through written proposals and working through the details of each project with our engineers, project managers and fabrication team.

The role is NYC based, but will include travel between our NYC showroom and our Philadelphia fabrication facility, as required, to support our customers and our internal teams.

Required Skills + Traits:
Clean Design Aesthetic: Ability to translate conversations into designs aligned with Amuneal’s aesthetic and product quality.
Strong Social Skills and Professionalism: Be articulate, creative, energetic, disciplined, and flexible while communicating with clients directly and representing the Amuneal brand.
Problem Solve: Solutions to problems aren’t always apparent: must be able to think creatively and develop solutions to challenges relating to design/fabrication as well as sales initiatives. Draw actionable insights from meetings and conversations.
Passionate Learning: Must be eager to learn about Amuneal’s history, projects, and processes.
Comprehension of Basic Construction Principles: Blocking, wiring, field tolerances, logistics, etc.
Diligence: Dedication to stay on top of projects and push them forward to meet deadlines.
Self-motivation/Initiative:  Take ownership of projects.
Time Management:  Manage your own time and work under pressure on several simultaneous project with a clear timeline of completion.

Please submit cover letter, resume and at least 5 examples of relevant work including 1 hand drawn sample.

Please be sure to include your full name and the position you are applying for in your email subject.
    "
In-house Interior Designer,https://newyork.craigslist.org/mnh/egr/d/new-york-in-house-interior-designer/7058060220.html,Murray Hill,"This role offers a salary based on experience and a rich benefits package with inclusion in the company’s profit sharing, 401k, medical, and dental programs.",full-time,"
        
Amuneal is looking to add an experienced interior designer to our team. This multi-faceted role will collaborate with our CEO, our Senior Design Consultant and our in-house Sales and Design team to:
•	Provide our clients with bespoke configurations of our current product offerings based on the needs of their space.
•	Collaborate with our Clients to develop bespoke furniture and architectural elements to complement and expand their projects.
•	Develop new product and furniture offerings.
•	Support the on-going design needs within our showroom and each of our facilities.

Candidates must have experience in high-end design and proficiency conveying design ideas through hand-sketching and software. In addition to creating design options and layouts, this role will be integral to developing and revising pricing, documenting our scope of work through written proposals and working through the details of each project with our engineers, project managers, and fabrication team.

The role can be based in either NYC or Philadelphia, but will include travel between the two, as required, to support our customers and our internal teams.

Required Skills + Traits:
Clean Design Aesthetic: Ability to translate conversations into designs aligned with Amuneal’s aesthetic and product quality.
Strong Social Skills and Professionalism: Be articulate, creative, energetic, disciplined, and flexible while communicating with clients directly and representing the Amuneal brand.
Problem Solve: Solutions to problems aren’t always apparent: must be able to think creatively and develop solutions to challenges relating to design/fabrication as well as sales initiatives. Draw actionable insights from meetings and conversations.
Passionate Learning: Must be eager to learn about Amuneal’s history, projects, and processes.
Comprehension of Basic Construction Principles: Blocking, wiring, field tolerances, logistics, etc.
Diligence: Dedication to stay on top of projects and push them forward to meet deadlines.
Self-motivation/Initiative:  Take ownership of projects.
Time Management:  Manage your own time and work under pressure on several simultaneous project with a clear timeline of completion.

Please submit cover letter, resume and at least 5 examples of relevant work including 1 hand drawn sample.

Please be sure to include your full name and the position you are applying for in your email subject.    "
Facade / Building Envelope Project Manager,https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-project-manager/7058072439.html,TriBeCa,Commensurate with experience,full-time,"
        
 
 , New York City's leading professional firm dedicated to the preservation of buildings and infrastructure, is seeking a resourceful, skilled structural engineer or architect with 5 to 6 years of building envelope restoration experience if licensed, and 7 to 10 years' experience if not licensed, to join us as a Project Manager  in executing a growing slate of challenging projects. 

We work on an array of building types, including courthouses, schools, universities, churches, and hospitals, and many of New York's most storied landmarks, from Trinity Church to Grand Central Terminal. Our work embraces all components of the building envelope and underlying structure—facades, roofs, windows, and plazas—and the full complement of materials, from historic terra-cotta to high-performance curtain walls. We’re proud to be an industry leader in crucial practice areas like Local Law 11 inspections and repairs. We've won numerous awards, as well as the loyalty of many of the premier public, corporate, and residential clients in the region. 

You’ll work as part of a small team assigned to projects based on synergies between project requirements and the capabilities of each team member. This arrangement offers employees the dual advantages of a small office experience coupled with access to the centralized resources of a larger firm. You'll be supported by some of the most sophisticated technology in the profession, including proprietary computer systems and applications, advanced photography and image processing, and state-of-the-art, non-destructive diagnostic equipment and techniques. 

Typically, you’ll participate in all phases of a project from inception through completion: proposal, investigation, construction documents, bid negotiation, and construction administration. You'll have the opportunity to see your designs executed in the field and you'll take on greater responsibility and client management as soon as you are ready. 

We offer an array of benefits and growth opportunities: :


Our light-filled Tribeca office is in a landmarked building with 16' high ceilings, 8' tall windows, and stunning views of Manhattan in three directions—not a bad place to spend the work day. We’re easily accessible via public transportation: the A, C, and E Canal Street station connects directly to our building’s lobby. The N, R, 1, and 6 lines are all just a few blocks away. 

If you’re excited about this opportunity, please send us your resume, a cover letter with salary requirements, and a few pages of attachments (maximum of 10MB, please) or link to your portfolio that demonstrates your experience and capabilities. 

With thanks for your interest, please note that only those candidates under consideration will be contacted. 

For additional information on our firm’s services, approach, and projects, visit 
    "
Facade / Building Envelope Architect or Engineer,https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-architect-or/7058077980.html,TriBeCa,Commensurate with experience,full-time,"
        
 

 New York City's leading professional firm dedicated to exterior restoration of buildings and infrastructure, is seeking Architects and Engineers to help execute a growing slate of challenging projects. We’re currently considering candidates for a range of roles, from entry-level to 10 or more years of building-envelope experience.  
We offer the resources of a large firm with the collaborative culture of a smaller studio, plus access to industry-leading technology and an in-house non-destructive testing lab.
If you’re excited about this opportunity, please send us your resume, a cover letter with salary requirements, and a few pages of attachments (maximum of 10MB, please) or link to your portfolio.
    "
Construction Plans Estimator,https://newyork.craigslist.org/fct/egr/d/stamford-construction-plans-estimator/7058209698.html,Stamford,Salary: $15.00 to $20.00 /hour,full-time,"
        
Here at Energy Spray Systems, we are looking for an individual who has a basic familiarity with thermal envelope systems and is responsible for appropriately evaluating insulation and waterproofing materials used for given projects as provided by plans, specifications, and/or communication with our clients, builders, and architects. You will become familiar with our competitive advantages as an organization and will be able to communicate those to our benefit throughout the bidding process of both residential and commercial project. 

Responsibilities
•	Preparing detailed and accurate insulation project takeoffs and estimates.
•	Reading and understanding plan drawings and specifications and interfacing with general contractors and architects.
•	Proposing and negotiating innovative and cost-saving solutions to our clients.
•	Understanding project goals, deadlines and revising estimates as necessary throughout the bidding process.
•	Maintaining knowledge of prior experience and new competitive advantages in the industry to aid in the bidding process.
•	Obtaining up to date and accurate prices for thermal system materials. 


Requirements and Qualifications
•	Must be able to work on-site at our office in Stamford. 
•	1 – 3 years of construction or architecture experience; insulation/waterproofing systems experience preferred.
•	Basic knowledge of insulation and waterproofing products. 
•	Proficiency in Microsoft Office software.
•	Knowledge and experience using construction estimating software preferred; for example, Bluebeam Revu. 
•	Strong blueprint/plan-reading skills.
•	Solid understanding of basic mathematical principles
•	Stable work history.
•	Highly organized and detail oriented. 
•	Strong problem-solving skills.
•	Excellent time management skills, with adherence to milestones and deadlines.
•	Ability to handle large amounts of data entry and analysis.
    "
Top Architectural Metal  + Glass Company looking for drafter/engineer!,https://newyork.craigslist.org/que/egr/d/woodside-top-architectural-metal-glass/7058321558.html,Woodside,"Negotiable, 401K, Profit Sharing.",full-time,"
        
We are one of the top architectural metal and glass fabrication and installation companies in New York.  We work with fortune 500 company clients and the top architects in the city.  We are looking for an engineer that is proficient in CAD, understand construction processes and architectural details.  We are willing to train the right person.  You are self motivated, a problem solver and can work out vague details into something that can be built.   Join our team and enjoy a long term career opportunity, competitive pay and benefits.  Please send your resume along with some sample of your CAD work (the more detailed the better).    "
Drafter/Estimator Experienced in steel fabrication,https://newyork.craigslist.org/que/egr/d/flushing-drafter-estimator-experienced/7058453556.html,college point queens,25,full-time,"
        
We are seeking an in house person experienced in steel fabrication to detail our incoming jobs and do takeoffs for bidding on projects as well.Must be somewhat experienced. Please reply in detail for interview,thanks.    "
SPANISH SPEAKING NAIL STYLIST NEEDED  (MANICURES&PEDICURES),https://newyork.craigslist.org/mnh/egr/d/new-york-city-spanish-speaking-nail/7059197113.html,Inwood / Wash Hts,Based on experience. Compensation will be discussed during interview.,full-time,"
        
Looking for a nail stylist that can do Manicures, pedicures and acrylic nails. 
Spanish speaking/bilingual preferred. 
Location: Castle Beauty Spa
4931 Broadway, NY, NY 10034
Please call me to setup an interview. 
Estrella  - 347-920-9042

Se solicita tecnica en acrilico y personal para manicure y pedicure. Para trabajo de tiempo completo. 
En: Castle Beauty Spa
4931 Broadway, NY, NY 10034

Para mas informacion llame: Estrella  - 347-920-9042    "
Millwork Estimator,https://newyork.craigslist.org/brk/egr/d/brooklyn-millwork-estimator/7059296582.html,"Brooklyn, NY","$50,000-$70,000/year depending on experience",full-time,"
        
Select NYC Millwork is a high-end millwork and furniture producer in New York City. We are looking for a qualified analytical millwork estimator to join the team. The job entails preparing detailed bid proposals from project plans & specifications. The candidate should be proficient in reading project plans and shop drawings, be highly motivated, detail-oriented and proficient communication. 

Responsibilities

1.	Read, analyze, calculate, interpret, and understand architectural drawings and specification documents.
2.	Review drawings and specifications to determine the scope of work
3.	Generate material take-off lists and costs 
4.	Obtain bids from vendors on specialty items
5.	Prepare job quotes/bids on company’s template 
6.	Follow up on bids as necessary to monitor our pricing compared to our competitors.
7.	Track quotes in CRM software 
8.	Communicate with the client including sending the quote, RFIs, and follow ups. 
9.	Self-motivation with the ability to work unsupervised
10.	Be familiar with cabinet construction and drawing requirements to adhere to the industry's governing bodies (AWI, QCP, LEED, FSC, etc.)

Experience Requirements:

1.	Estimating: 5 years 
2.	Millwork: 3 years 
3.	Computer experience in excel, word, outlook, CAD
4.	Knowledge of woodworking construction techniques
5.	Excellent communication skills
6.	Able to meet deadlines.
7.	Bachelor’s Degree in Engineering/ Math or similar preferred
8.	Take-off software skills is a plus
9.	CNC knowledge





    "
Millwork Engineer / CNC Programmer,https://newyork.craigslist.org/brk/egr/d/brooklyn-millwork-engineer-cnc/7059316143.html,Brooklyn,$60K-$85K,full-time,"
        
Millwork Engineer / CNC Programmer 

Select NYC Millwork is a high-end millwork and furniture producer in New York City. We are looking for an analytical and knowledgeable millwork Engineer to join the team. The job entails interpreting and engineering production drawings for production and installation teams. The candidate should have extensive knowledge of millwork construction and production methods and techniques with an excellent skillset of the design software.  

Responsibilities

1.	Read, analyze, calculate, interpret, and understand architectural drawings and specification documents.
2.	Prepare production ready shop drawings with exact construction and specification details.
3.	Value engineer the project ensuring optimal use of materials, construction methodology, manufacturing and installation to achieve design intent. 
4.	Modifying customers design for functionality and structural integrity
5.	Communicate with the client to approve shop drawings and present the plan to the production team. 
6.	Prepare CNC programs per the project requirements
7.	Work independently to move drawings and CNC operations ahead without supervision
8.	Operate CNC router if/when necessary
9.	Maintain organized CAD files/folders as required


Experience Requirements:

1.	Millwork production: 10 years 
2.	Manufacturing industry experience: 7 years 
3.	Exceptional knowledge of woodworking construction techniques and methods
4.	Excellent knowledge of materials, lighting, fixtures, and hardware.
5.	AutoCAD, Microvellum, Cabinet Vision, Cut Rite, BlueBeam and/or Alpha Cam experience preferred
6.	Computer experience in Excel and Word. 
7.	High level of commercial construction blueprint reading skills preferred
8.	Proficient in programming millwork, casework, and retail fixture parts.
9.	Background in millwork and furniture engineering, 
10.	Proficient knowledge in CNC programming for wood, solid surface and acrylic applications
11.	Bachelor’s Degree in Engineering/ Math or similar preferred
12.	Able to multi-task and meet strict deadlines
13.	Excellent communication skills
14.	Must read, write, and speak English
15.	Self-motivation with the ability to work unsupervised
16.	Be familiar with millwork construction and drawing requirements to adhere to the industry's governing bodies (AWI, QCP, LEED, FSC, etc.)






    "
Midsize Architectural firm seeks Graduates,https://newyork.craigslist.org/que/egr/d/flushing-midsize-architectural-firm/7059372984.html,Flushing,Payment per experience,contract,"
        
Midsize Architectural firm in Queens seeking architectural and Engineering  college students  graduates for internship, paid internships and for Permenant employment possibilities. Chinese speaking is a plus.
    "
Junior Architect/ Intern,https://newyork.craigslist.org/mnh/egr/d/new-york-junior-architect-intern/7059436981.html,Lower East Side,hourly,part-time,"
        
Small Architectural / Interior Design firm located in the Lower East Side, specializing in residential and commercial projects, seeks an architectural intern. Work will consist of assisting in all phases of schematic design, design development, preparation of DOB/ LPC drawings and applications, construction documents, construction site visits, archiving, material sourcing, specifications, presentations and general office activities. 

Candidates must be highly motivated, quick learners, with a passion for architecture and desire to learn and grow. Excellent AutoCAD drafting abilities and 3D rendering skills are a must. Candidates must be responsible, organized, punctual, reliable, have good communication skills, and be team-players, capable of multi-tasking and focused on producing accurate results.  
 
Please send:

1.	pdf samples of your work and include a brief description of your role in the work presented
2.	a cover letter and your resume 
3.	indicate your availability
4.	indicate your hourly fee requirements
    "
Project Architect(s),https://newyork.craigslist.org/que/egr/d/project-architects/7059531617.html,"Jamaica, Queens",Commensurate with Experience,full-time,"
        
Mssa, a Small Successful 8-Person Architectural studio based in Queens is seeking Project Architect(s). Our projects include single-family residential, multifamily, and mixed-use hospitality projects. The studio offers an opportunity to be involved in all phases of the urban built environment from Design Development, Construction Documents, Consultant Coordination and City Approvals to Project Close up. The candidate shall be willing to work on a whole range of projects from small extensions to multifamily and hospitality.

Requirements
• BS or 5-year Professional degree in Architecture
• Minimum 3 years US experience in an architecture office
• Proven ability to produce Construction Documents
• Working knowledge of NYC code and zoning regulations
• Familiarity with DOB procedures a plus
• Site visits and requisition review
• Check submittals and respond to requests for information
• Fluent with Autocad Architecture 2017/18
• Revit 2017 Experience a plus
• Strong work ethic 
• Fluent English 

Please submit your resume including work samples with a particular emphasis on construction documents.
    "
Architect-Construction Administration-Revit | Multi Family Residential,https://newyork.craigslist.org/mnh/egr/d/new-york-architect-construction/7059565287.html,Downtown,90-100K,full-time,"
        
Project Manager | Construction Administration

Our Client:
NYC award winning architecture, design and planning firm that focuses upon sustainability and social responsibility.

Position Description:
This award winning firm is looking to add a PM to their team that has significant Construction Administration experience.  The PM will be working on various projects including multi-family residential and utility building projects.  Candidate should be proficient in the hands on use of Revit and have 6-15 years of similar professional experience. 

Required Education:
Bachelor of Architect or Master of Architecture

Salary:
Up to 100k

Benefits:
A full comprehensive benefit package is available.    "
Architectural Services_NYC DOB Commercial Filing set,https://newyork.craigslist.org/mnh/egr/d/new-york-architectural-servicesnyc-dob/7059580986.html,Midtown,TBD,employee's choice,"
        
Architectural Services_NYC DOB Commercial Filing set

Seeking an Architectural Associate/CAD drafter to create NYC DOB filing sets for commercial renovations, specifically Restaurant projects primarily in Manhattan.

RESPONSIBILITIES:
• Survey existing and as-built conditions on sites located throughout the NYC area
• Create Architectural Drawings and Construction Documents (Alteration Type 1 and Type 2)
• Zoning Analysis and Diagrams
• Drawing existing and proposed sections and elevations
• Update drawing sets based on NYC Plan Examiner Objections
• Prepare DOB filing set packages and coordinate with Expediter to file with Department of Buildings.

Position is an independent contractor/ freelancer at this given time but can turn into more    "
Electrical Estimator,https://newyork.craigslist.org/stn/egr/d/staten-island-electrical-estimator/7059611716.html,NYC,Salary to be discussed at time of meeting,full-time,"
        
Electrical Estimator (Full time position)

Looking for an experienced electrical estimator 7-10 years experience preferred

Experience bidding Electrical, Generators, Fire Alarm, Tele Data backbone & horizontal, DAS systems, Security, BMS, Solar, Lighting retrofits, etc.

Experience bidding high-rise, commercial, residential, and mixed use buildings, design builds, and low voltage projects 

Lighting estimating experience a plus

Our Electrical Estimator will be responsible for calculating the cost of electrical construction by reviewing and evaluating available documents and developing accurate, competitive, and profitable bid proposals for a variety of New York City and/or New Jersey electrical projects. Responsibilities include but, are not limited to the following:

Reviews and evaluates project plans and specifications, bid documents, and other relevant project documents to identify what is needed for a project and to create a bid proposal.

Knowledge of programs such as Excel, Word, Con Est and Accubid a plus

Must be able to attend walkthrough meetings, scope projects, and develop estimate based on walkthrough

Salary: To be discussed upon interview
Please send resume to email address below
    "
Project Manager/ Drafter,https://newyork.craigslist.org/brx/egr/d/bronx-project-manager-drafter/7059667375.html,,Based upon experience $20 - $25 an hour,full-time,"
        
Architectural Sheet Metal and Grille company looking

Employment type: full-time

Duties include but are not limited to preliminary review of bid packages, preparing proposals, take offs, analyzing drawings (blueprints), following up on RFIs, being a liaison between company and subcontractors, attend meetings and progress walk-throughs

Must have experience drafting in construction or other related field. 

MUST HAVE 2 years experience in the field, knowledge of construction software/ strong analytical and communication skills.
Must be detail oriented and possess good customer service skills. Must work well with others, have good work ethic, be self motivated and a team player.    "
Project Architect,https://newyork.craigslist.org/que/egr/d/floral-park-project-architect/7059709686.html,Queens,Commensurate with experience,full-time,"
        
We are a successful Queens based Architectural Firm and are looking for an individual with 5 to 15 years of professional practice in an Architect’s office.
Our studio offers an opportunity to be involved in all phases of Project Development from Feasibility, Zoning and Building Code Analysis, to Design Development, Construction Documents, Consultant Coordination, Construction Administration and City Approvals to Project Close up.

You will be involved in a diverse array of project types including Commercial, Residential, Educational, Mixed-Use, New Buildings and Alterations. Our projects vary in size and complexity from Multi-Story new buildings to interior alterations. 
Requirements
• Professional degree in Architecture from an NAAB Accredited Program
• Minimum 5-10 years US experience in an architecture office
• Proven ability to produce Construction Documents
• Working knowledge of NYC code and zoning regulations
• Familiarity with DOB procedures 
• Perform Site visits 
• Check submittals and respond to requests for information
• Fluent in AutoCAD, Revit, SketchUp 
• Fluent English
• Strong work ethic and ability to work with others  

Please submit your resume including work samples and limit to 5 MB.
This position offers excellent growth opportunity and a competitive salary. 



    "
Revit Operator - Part or Full Time,https://newyork.craigslist.org/mnh/egr/d/new-york-revit-operator-part-or-full/7059720832.html,SoHo,Hourly depending on skill level,contract,"
        
We seek IMMEDIATE help with a skilled Revit user for documentation on a single-family house. This is a posting only for experienced Revit users.

Work can last as short as one month, full-time, with potential to transition to permanent full-time depending on performance. 

Applicants must demonstrate complete mastery of Revit, including the following tasks:
- General documentation;
- Building all types of families from scratch;
- Modeling of sophisticated geometries in a way that permits them to be documented.

While architecture experience is not a requirement, it is a benefit.

Please forward a resume and a PDF that includes past Revit work. Particularly attention will be given to applicants who can show construction documents from Revit.    "
Surveyor layout,https://newyork.craigslist.org/mnh/egr/d/new-york-surveyor-layout/7059769762.html,Manhattan,Very competitive salary together with generous bonus on completion of projects.,full-time,"
        
Surveyor layout

Fast Growing Contractor in NY metropolitan area looking for a survey/layout man.
Work includes excavation, foundations, SOE, and concrete superstructures.

Responsibilities are as follows ( But Are Not Limited To)

•	Proficient in current surveying techniques using different types of total stations, data collectors, GPS Equipment and Robotic Instruments.
•	Ability to use surveying and CAD software.
•	Performs boundary, topographic, utilities surveying and construction stake out.
•	Holds level or stadia rod at designated points to assist in determining elevations and laying out stakes.
•	Calls out reading or writes station number and reading in notebook.
•	Marks points of measurement with elevation, station number, or other identifying mark.
•	Measures distance between survey points with steel tape, cloth tape or electronic instruments.
•	Marks measuring points with keel (marking crayon), paint sticks, scratches, tacks, or stakes.
•	Places stakes at designated points and drives them into ground at specified elevation.
•	Performs other duties as required.
•	Operates survey instruments virtually every day with little or no supervision, while striving to increase speed and accuracy.
•	Makes field book notes and sketches of data gathered at job site.
•	Prepares as-built drawings as required. 


Requirements

•	Bachelor's degree preferred but not required.
•	Minimum of 5 year of related experience.
•	Ability to use surveying and CAD software.
•	Experience with boundary, topographic, utilities surveying and construction stake out.
•	Carry layout up through superstructure floors.
•	Must have a valid New York or New Jersey Driver's License.
Excellent salary for right candidate with bonus opportunities. 
We are an affirmative action/equal opportunity employer.
  

    "
Assistant Estimator,https://newyork.craigslist.org/mnh/egr/d/new-york-assistant-estimator/7059770895.html,Manhattan,Very competitive salary together with generous bonus on completion of projects.,full-time,"
        
Assistant Estimator 

The goal is to provide detailed take-offs to enable accurate estimates,

Responsibilities:

•	Prepare accurate estimates for concrete frame buildings including excavation, shoring and foundations.
•	Check specifications and submit RFI’s to Client.
•	Use estimating software as well as Excel for preparing take-offs off blueprints
•	Create and submit estimate reports or bids to Senior Estimator.
•	Obtain and review offers and quotes by subcontractors or vendors
•	Build relationships with key vendors (subcontractors, suppliers, GC's etc.)
•	Expedite submittals for architect approval
•	Provide consultation on planning (schedules, material lists, needs etc.)
•	Conduct research to obtain data on material costs, production times etc.
•	Understand the project/program and its requirements
•	Determine key variables for cost and other estimates
•	Assist Foreman/Project Manager in the project process to help make the project move smoothly and efficiently


Position Qualifications:

•	Must have experience with engineering and architectural drawings
•	In depth knowledge of research and data analysis methods and estimation formulas
•	Exquisite math and computer knowledge with an analytical mindset
•	Proficient in relevant software (Microsoft Excel, Estimating Software)


 We are a fast growing concrete contractor with opportunities for growth and we offer competitive salary and bonus system
•	


    "
